"No.","Time","Source","Destination","Protocol","Length","Info"
"243","9.833021","204.79.197.239","192.168.1.114","TLSv1.2","1136","Application Data"
"244","9.833021","204.79.197.239","192.168.1.114","TLSv1.2","92","Application Data"
"245","9.833057","192.168.1.114","204.79.197.239","TCP","54","50260  >  443 [ACK] Seq=6560 Ack=7515 Win=263424 Len=0"
"246","10.122548","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"247","10.231276","192.168.1.114","142.250.184.78","UDP","75","55915  >  443 Len=33"
"248","10.231338","192.168.1.114","142.250.184.78","UDP","80","55915  >  443 Len=38"
"249","10.232400","192.168.1.114","142.250.184.78","UDP","614","55915  >  443 Len=572"
"250","10.232548","192.168.1.114","142.250.184.78","UDP","529","55915  >  443 Len=487"
"251","10.244325","142.250.184.78","192.168.1.114","UDP","74","443  >  55915 Len=32"
"252","10.246536","142.250.184.78","192.168.1.114","UDP","74","443  >  55915 Len=32"
"253","10.247028","142.250.184.78","192.168.1.114","UDP","68","443  >  55915 Len=26"
"254","10.247028","142.250.184.78","192.168.1.114","UDP","68","443  >  55915 Len=26"
"255","10.249227","192.168.1.114","142.250.184.78","UDP","75","55915  >  443 Len=33"
"256","10.395021","142.250.184.78","192.168.1.114","UDP","583","443  >  55915 Len=541"
"257","10.395021","142.250.184.78","192.168.1.114","UDP","90","443  >  55915 Len=48"
"258","10.395262","192.168.1.114","142.250.184.78","UDP","81","55915  >  443 Len=39"
"259","10.398143","142.250.184.78","192.168.1.114","UDP","78","443  >  55915 Len=36"
"260","10.398143","142.250.184.78","192.168.1.114","UDP","296","443  >  55915 Len=254"
"261","10.399022","192.168.1.114","142.250.184.78","UDP","75","55915  >  443 Len=33"
"262","10.400187","142.250.184.78","192.168.1.114","UDP","743","443  >  55915 Len=701"
"263","10.400367","142.250.184.78","192.168.1.114","UDP","68","443  >  55915 Len=26"
"264","10.400435","192.168.1.114","142.250.184.78","UDP","81","55915  >  443 Len=39"
"265","10.404057","192.168.1.114","142.250.184.78","UDP","75","55915  >  443 Len=33"
"266","10.412626","142.250.184.78","192.168.1.114","UDP","68","443  >  55915 Len=26"
"267","10.417269","142.250.184.78","192.168.1.114","UDP","68","443  >  55915 Len=26"
"268","10.484636","192.168.1.114","192.168.1.1","DNS","76","Standard query 0xe6c8 A www.livechart.me"
"269","10.500839","192.168.1.1","192.168.1.114","DNS","124","Standard query response 0xe6c8 A www.livechart.me A 104.26.14.112 A 104.26.15.112 A 172.67.72.17"
"270","10.501709","192.168.1.114","104.26.14.112","QUIC","1292","Initial, DCID=869d2ee988e37bde, PKN: 1, PING, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING"
"271","10.503757","192.168.1.114","104.26.14.112","QUIC","122","0-RTT, DCID=869d2ee988e37bde"
"272","10.503968","192.168.1.114","104.26.14.112","QUIC","1288","0-RTT, DCID=869d2ee988e37bde"
"273","10.503985","192.168.1.114","104.26.14.112","QUIC","136","0-RTT, DCID=869d2ee988e37bde"
"274","10.522316","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"275","10.528775","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"276","10.529119","192.168.1.114","104.26.14.112","QUIC","132","Handshake, DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"277","10.553500","104.26.14.112","192.168.1.114","QUIC","142","Protected Payload (KP0)"
"278","10.553500","104.26.14.112","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"279","10.553500","104.26.14.112","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"280","10.553500","104.26.14.112","192.168.1.114","QUIC","91","Protected Payload (KP0)"
"281","10.553857","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"282","10.553935","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"283","10.553980","192.168.1.114","104.26.14.112","QUIC","89","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"284","10.569296","104.26.14.112","192.168.1.114","QUIC","371","Protected Payload (KP0)"
"285","10.570664","104.26.14.112","192.168.1.114","QUIC","70","Protected Payload (KP0)"
"286","10.570834","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"287","10.681458","192.168.1.67","224.0.0.7","UDP","240","8001  >  8001 Len=198"
"288","10.764220","SichuanA_77:d9:9b","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.158"
"289","10.771260","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"290","10.787083","104.26.14.112","192.168.1.114","QUIC","65","Protected Payload (KP0)"
"291","11.001358","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"292","11.017524","104.26.14.112","192.168.1.114","QUIC","65","Protected Payload (KP0)"
"293","11.146471","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"294","11.155950","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"295","11.155950","104.26.14.112","192.168.1.114","QUIC","133","Protected Payload (KP0)"
"296","11.156111","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"297","11.156111","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"298","11.156111","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"299","11.156111","104.26.14.112","192.168.1.114","QUIC","1091","Protected Payload (KP0)"
"300","11.156499","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"301","11.156601","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"302","11.156650","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"303","11.156681","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"304","11.156681","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"305","11.156681","104.26.14.112","192.168.1.114","QUIC","149","Protected Payload (KP0)"
"306","11.156710","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"307","11.156762","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"308","11.156812","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"309","11.157452","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"310","11.157452","104.26.14.112","192.168.1.114","QUIC","1195","Protected Payload (KP0)"
"311","11.157599","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"312","11.172963","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"313","11.172963","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"314","11.172963","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"315","11.172963","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"316","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"317","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"318","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"319","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"320","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"321","11.173032","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"322","11.173341","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"323","11.173403","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"324","11.173453","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"325","11.173504","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"326","11.173551","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"327","11.181199","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"328","11.181199","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"329","11.181199","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"330","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"331","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"332","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"333","11.181353","104.26.14.112","192.168.1.114","QUIC","89","Protected Payload (KP0)"
"334","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"335","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"336","11.181353","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"337","11.181353","104.26.14.112","192.168.1.114","QUIC","1195","Protected Payload (KP0)"
"338","11.181384","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"339","11.181452","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"340","11.181522","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"341","11.181577","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"342","11.181637","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"343","11.186327","192.168.1.114","192.168.1.1","DNS","74","Standard query 0xd68f A s.livechart.me"
"344","11.189918","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"345","11.189918","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"346","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"347","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"348","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"349","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"350","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"351","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"352","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"353","11.189993","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"354","11.190121","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"355","11.190192","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"356","11.190253","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"357","11.190306","192.168.1.114","104.26.14.112","QUIC","90","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"358","11.190366","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"359","11.194692","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"360","11.194692","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"361","11.194692","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"362","11.194692","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"363","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"364","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"365","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"366","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"367","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"368","11.194832","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"369","11.195069","192.168.1.114","192.168.1.1","DNS","74","Standard query 0x511e A u.livechart.me"
"370","11.195194","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"371","11.195248","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"372","11.195292","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"373","11.195335","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"374","11.195379","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"375","11.198266","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"376","11.198266","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"377","11.198266","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"378","11.198266","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"379","11.198266","104.26.14.112","192.168.1.114","QUIC","384","Protected Payload (KP0)"
"380","11.198426","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"381","11.198488","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"382","11.198534","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"383","11.206273","104.26.14.112","192.168.1.114","QUIC","65","Protected Payload (KP0)"
"384","11.206688","192.168.1.1","192.168.1.114","DNS","122","Standard query response 0xd68f A s.livechart.me A 172.67.72.17 A 104.26.14.112 A 104.26.15.112"
"385","11.207533","192.168.1.114","172.67.72.17","QUIC","1292","Initial, DCID=b8f156ef719b1c27, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO"
"386","11.208126","192.168.1.114","104.26.14.112","QUIC","666","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"387","11.211905","192.168.1.114","172.67.72.17","QUIC","119","0-RTT, DCID=b8f156ef719b1c27"
"388","11.212014","192.168.1.114","172.67.72.17","QUIC","457","0-RTT, DCID=b8f156ef719b1c27"
"389","11.212111","192.168.1.114","172.67.72.17","QUIC","450","0-RTT, DCID=b8f156ef719b1c27"
"390","11.212171","192.168.1.114","172.67.72.17","QUIC","450","0-RTT, DCID=b8f156ef719b1c27"
"391","11.212234","192.168.1.114","172.67.72.17","QUIC","515","0-RTT, DCID=b8f156ef719b1c27"
"392","11.212319","192.168.1.114","172.67.72.17","QUIC","449","0-RTT, DCID=b8f156ef719b1c27"
"393","11.212404","192.168.1.114","172.67.72.17","QUIC","451","0-RTT, DCID=b8f156ef719b1c27"
"394","11.212490","192.168.1.114","172.67.72.17","QUIC","448","0-RTT, DCID=b8f156ef719b1c27"
"395","11.212556","192.168.1.114","172.67.72.17","QUIC","448","0-RTT, DCID=b8f156ef719b1c27"
"396","11.212628","192.168.1.114","172.67.72.17","QUIC","447","0-RTT, DCID=b8f156ef719b1c27"
"397","11.212690","192.168.1.114","172.67.72.17","QUIC","446","0-RTT, DCID=b8f156ef719b1c27"
"398","11.212763","192.168.1.114","172.67.72.17","QUIC","452","0-RTT, DCID=b8f156ef719b1c27"
"399","11.212823","192.168.1.114","172.67.72.17","QUIC","448","0-RTT, DCID=b8f156ef719b1c27"
"400","11.212896","192.168.1.114","172.67.72.17","QUIC","448","0-RTT, DCID=b8f156ef719b1c27"
"401","11.212960","192.168.1.114","172.67.72.17","QUIC","449","0-RTT, DCID=b8f156ef719b1c27"
"402","11.224835","104.26.14.112","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"403","11.225496","172.67.72.17","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"404","11.228949","172.67.72.17","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"405","11.229027","172.67.72.17","192.168.1.114","QUIC","1242","Handshake, SCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"406","11.229027","172.67.72.17","192.168.1.114","QUIC","792","Handshake, SCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"407","11.229979","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"408","11.230022","192.168.1.114","172.67.72.17","QUIC","1290","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"409","11.230073","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"410","11.230091","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"411","11.230141","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"412","11.233962","192.168.1.1","192.168.1.114","DNS","122","Standard query response 0x511e A u.livechart.me A 104.26.15.112 A 104.26.14.112 A 172.67.72.17"
"413","11.258240","104.26.14.112","192.168.1.114","QUIC","793","Protected Payload (KP0)"
"414","11.267082","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"415","11.284425","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"416","11.284461","172.67.72.17","192.168.1.114","QUIC","630","Protected Payload (KP0)"
"417","11.284461","172.67.72.17","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"418","11.284461","172.67.72.17","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"419","11.284461","172.67.72.17","192.168.1.114","QUIC","91","Protected Payload (KP0)"
"420","11.284684","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"421","11.284712","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"422","11.284732","192.168.1.114","172.67.72.17","QUIC","1292","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"423","11.284771","192.168.1.114","172.67.72.17","QUIC","695","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"424","11.284809","192.168.1.114","172.67.72.17","QUIC","87","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"425","11.284835","192.168.1.114","172.67.72.17","QUIC","89","Protected Payload (KP0), DCID=011b3ee61734971a971933e69b349a33cc41e6d9"
"426","11.296580","172.67.72.17","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"427","11.296580","172.67.72.17","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
